Brand,Model,Age,KmDriven,Transmission,Owner,FuelType,Price
Mahindra,Bolero,84,69000.0,Automatic,second,Diesel,780000.0
Mahindra,XUV500,60,25000.0,Manual,first,Diesel,1675000.0
Hyundai,Creta,24,42000.0,Manual,first,Diesel,1390000.0
Hyundai,Creta,60,47000.0,Automatic,second,Diesel,1245000.0
Hyundai,Aura,36,25000.0,Manual,second,Petrol,575000.0
Hyundai,i20,72,38900.0,Manual,first,Petrol,495000.0
BMW,7 Series,72,33700.0,Automatic,first,Petrol,7000000.0
Volkswagen,Polo,108,125000.0,Manual,first,Diesel,650000.0
Toyota,Urban Cruiser Hyryder,12,8000.0,Automatic,first,Petrol,1890000.0
Hyundai,Verna,120,86123.0,Manual,second,Diesel,395000.0
Volkswagen,Polo,132,61000.0,Automatic,first,Petrol,405000.0
Maruti Suzuki,Vitara-Brezza,84,78000.0,Manual,second,Diesel,790000.0
Hyundai,i20,156,85000.0,Manual,second,Petrol,190000.0
Tata,Safari Storme,120,180000.0,Manual,first,Diesel,350000.0
Honda,City,48,27000.0,Manual,first,Petrol,1150000.0
Maruti Suzuki,Ertiga,24,22000.0,Manual,second,Petrol,960000.0
Hyundai,i20,108,62000.0,Manual,second,Diesel,350000.0
Toyota,Fortuner,0,24000.0,Manual,first,Diesel,4550000.0
Toyota,Innova Crysta,144,150000.0,Manual,second,Diesel,510000.0
BMW,X1,84,56000.0,Automatic,second,Diesel,2700000.0
Maruti Suzuki,S-Cross,60,169700.0,Manual,first,Diesel,765000.0
Toyota,Fortuner,96,176000.0,Manual,second,Diesel,1650000.0
Maruti Suzuki,Celerio,24,20000.0,Automatic,first,Diesel,625000.0
Honda,Jazz,108,114000.0,Manual,second,Diesel,520000.0
Hyundai,Xcent,108,114000.0,Manual,first,Diesel,400000.0
Renault,Duster,84,80000.0,Manual,second,Diesel,625000.0
Honda,Civic,204,103000.0,Automatic,second,Petrol,290000.0
Tata,Tiago,72,52000.0,Automatic,first,Petrol,495000.0
Toyota,Urban Cruiser Hyryder,12,24000.0,Automatic,first,Petrol,1895000.0
Maruti Suzuki,Eeco,36,19000.0,Automatic,second,Petrol,400000.0
Hyundai,Verna,48,95000.0,Manual,first,Diesel,1000000.0
Toyota,Innova Crysta,120,111000.0,Manual,second,Diesel,995000.0
Maruti Suzuki,Wagon-R,96,59000.0,Automatic,first,Petrol,415000.0
Audi,Q3,108,110000.0,Automatic,first,Diesel,1650000.0
Kia,Sonet,48,47000.0,Automatic,first,Petrol,1165000.0
Jeep,Compass,60,52000.0,Automatic,second,Petrol,1300000.0
Toyota,Fortuner,84,112000.0,Automatic,first,Diesel,2250000.0
Volkswagen,Ameo,72,52000.0,Manual,second,Petrol,600000.0
Mahindra,Scorpio,12,20000.0,Automatic,first,Diesel,2550000.0
Maruti Suzuki,Baleno,96,45000.0,Manual,second,Petrol,545000.0
Tata,Harrier,60,48000.0,Manual,first,Diesel,1045000.0
Chevrolet,Spark,180,99999.0,Automatic,second,Petrol,70000.0
Mahindra,Bolero,108,92000.0,Manual,second,Diesel,415000.0
Maruti Suzuki,Vitara-Brezza,60,78000.0,Manual,first,Diesel,935000.0
Tata,Nano,180,23000.0,Manual,second,Petrol,60000.0
Hyundai,Creta,60,21000.0,Manual,first,Petrol,870000.0
Hyundai,i10,96,170000.0,Manual,second,Diesel,410000.0
Audi,Q7,72,69000.0,Automatic,second,Diesel,4850000.0
MG,Hector,36,39652.0,Manual,first,Diesel,1305000.0
Tata,Nexon,24,13000.0,Manual,first,Petrol,899000.0
Maruti Suzuki,Alto,12,6200.0,Manual,first,Petrol,400000.0
Toyota,Fortuner,60,180000.0,Manual,first,Diesel,2980000.0
Mahindra,XUV300,60,40000.0,Manual,first,Diesel,1025000.0
Tata,Indigo,120,112000.0,Automatic,second,Diesel,100000.0
Maruti Suzuki,Baleno,72,65000.0,Manual,second,Petrol,525000.0
Maruti Suzuki,Swift Dzire,72,45617.0,Automatic,first,Petrol,725000.0
BMW,X6,108,49000.0,Automatic,second,Petrol,7200000.0
Mercedes-Benz,E-Class,120,75000.0,Automatic,second,Diesel,1169000.0
Nissan,Terrano,120,95000.0,Manual,second,Diesel,450000.0
Maruti Suzuki,Swift Dzire,168,165000.0,Manual,first,Diesel,270000.0
Maruti Suzuki,Celerio,120,37000.0,Automatic,second,Petrol,337000.0
MG,Hector,12,27000.0,Automatic,first,Petrol,1825000.0
Honda,CRV,108,90000.0,Automatic,second,Petrol,795000.0
Renault,Triber,60,43000.0,Manual,first,Petrol,565000.0
Maruti Suzuki,Eeco,132,27000.0,Manual,second,Petrol,299000.0
Maruti Suzuki,Ertiga,108,110000.0,Manual,first,Diesel,665000.0
Honda,Brio,108,36000.0,Automatic,second,Petrol,375000.0
BMW,3 Series,156,39000.0,Automatic,second,Diesel,1300000.0
Volkswagen,Polo,60,15000.0,Manual,first,Petrol,575000.0
Hyundai,Venue,36,28000.0,Manual,first,Diesel,1050000.0
Toyota,Fortuner,156,125000.0,Manual,second,Diesel,650000.0
Maruti Suzuki,Jimny,0,11000.0,Automatic,first,Petrol,1190000.0
Land Rover,Range Rover Velar,48,46000.0,Automatic,second,Petrol,7500000.0
Chevrolet,Trailblazer,108,116000.0,Automatic,second,Diesel,680000.0
Mahindra,Quanto,132,75000.0,Manual,first,Diesel,255000.0
Land Rover,Discovery,24,28400.0,Automatic,first,Petrol,11700000.0
Honda,Amaze,132,110000.0,Manual,first,Petrol,349999.0
Hyundai,Eon,120,60000.0,Manual,second,Petrol,275000.0
Ford,Endeavour,36,59000.0,Automatic,first,Diesel,3300000.0
Mahindra,Scorpio,108,90000.0,Manual,second,Diesel,850000.0
Hyundai,i20,12,7200.0,Manual,first,Petrol,900000.0
BMW,X3,60,80000.0,Automatic,second,Diesel,2750000.0
Tata,Sumo,156,285000.0,Automatic,second,Diesel,280000.0
Mercedes-Benz,C-Class,48,29000.0,Automatic,first,Diesel,2550000.0
Maruti Suzuki,Alto,84,27000.0,Automatic,second,Petrol,380000.0
Maruti Suzuki,Baleno,72,30000.0,Manual,second,Petrol,699000.0
Jaguar,XJ,108,80250.0,Automatic,second,Petrol,2150000.0
Honda,WRV,84,79000.0,Manual,first,Diesel,845000.0
Kia,Seltos,24,30000.0,Automatic,first,Diesel,1870000.0
Mahindra,Thar,36,41000.0,Automatic,first,Diesel,1470000.0
Volkswagen,Polo,168,90000.0,Manual,first,Petrol,250000.0
Hyundai,Eon,132,78000.0,Manual,second,Petrol,158000.0
Maruti Suzuki,Vitara-Brezza,48,50000.0,Manual,first,Diesel,1050000.0
Maruti Suzuki,Swift,120,80000.0,Manual,second,Diesel,411000.0
Hyundai,Alcazar,24,37000.0,Automatic,first,Diesel,1815000.0
Ford,Aspire,84,61101.0,Manual,second,Petrol,395000.0
Mahindra,XUV500,108,74000.0,Manual,first,Diesel,745000.0
BMW,X7,12,37000.0,Automatic,first,Diesel,10000000.0
Mahindra,XUV500,108,83000.0,Manual,first,Diesel,975000.0
Maruti Suzuki,Alto,96,45000.0,Manual,first,Petrol,359000.0
Volvo,XC60,72,110000.0,Automatic,first,Diesel,875000.0
Maruti Suzuki,Vitara-Brezza,84,71000.0,Manual,first,Diesel,630000.0
MG,Gloster,24,84000.0,Automatic,first,Diesel,3400000.0
Maruti Suzuki,Alto,84,43400.0,Automatic,first,Petrol,275000.0
Honda,City,84,66000.0,Manual,first,Diesel,690000.0
Toyota,Innova Crysta,48,61500.0,Automatic,first,Diesel,2950000.0
Hyundai,i20,60,51000.0,Automatic,first,Petrol,690000.0
Skoda,Superb,108,142000.0,Automatic,first,Diesel,850000.0
Mercedes-Benz,GLE,36,28000.0,Automatic,second,Petrol,11500000.0
Hyundai,Santro,216,58645.0,Manual,second,Petrol,98000.0
Hyundai,Verna,84,80000.0,Manual,first,Diesel,555000.0
Mahindra,Bolero,144,79000.0,Manual,second,Diesel,635000.0
Maruti Suzuki,Swift,60,49805.0,Manual,first,Petrol,545000.0
Skoda,Octavia,96,80000.0,Automatic,first,Diesel,925000.0
Audi,A6,84,52000.0,Automatic,first,Petrol,2175000.0
Fiat,Punto,144,123600.0,Manual,second,Diesel,160000.0
Tata,Indica,144,125000.0,Manual,first,Diesel,82000.0
Honda,Amaze,132,55513.0,Manual,first,Petrol,330000.0
Maruti Suzuki,Swift,120,104000.0,Manual,second,Diesel,465000.0
Volkswagen,Vento,144,73000.0,Automatic,second,Petrol,295000.0
Hyundai,i20,12,14800.0,Automatic,first,Petrol,1050000.0
MG,Astor,24,16000.0,Automatic,first,Petrol,1125000.0
BMW,3 Series,108,61000.0,Automatic,second,Diesel,1200000.0
BMW,3 Series,84,68303.0,Automatic,second,Diesel,2100000.0
Toyota,Fortuner,96,75000.0,Manual,first,Diesel,1400000.0
Maruti Suzuki,Swift Dzire,48,53000.0,Automatic,first,Petrol,655000.0
Skoda,Superb,108,68000.0,Manual,second,Petrol,565000.0
Maruti Suzuki,Vitara-Brezza,84,84000.0,Manual,first,Diesel,870000.0
Maruti Suzuki,Swift,36,34000.0,Manual,second,Petrol,670000.0
Volvo,S60,72,100000.0,Automatic,first,Diesel,1600000.0
Mahindra,Jeep,336,50000.0,Manual,second,Diesel,299000.0
Maruti Suzuki,Baleno,48,40000.0,Manual,first,Petrol,695000.0
Hyundai,i10,168,75000.0,Manual,second,Petrol,120000.0
BMW,5 Series,132,82000.0,Automatic,second,Diesel,1295000.0
BMW,5 Series,108,68000.0,Automatic,second,Diesel,1425000.0
Mahindra,Marazzo,72,39000.0,Manual,second,Diesel,750000.0
MG,Hector,60,49067.0,Automatic,first,Petrol,1475000.0
Maruti Suzuki,Ertiga,132,57899.0,Manual,second,Petrol,429999.0
Mercedes-Benz,E-Class,144,73000.0,Automatic,second,Diesel,990000.0
Maruti Suzuki,Vitara-Brezza,72,25000.0,Automatic,first,Diesel,735000.0
Tata,Nexon,36,25945.0,Automatic,first,Petrol,1045000.0
Hyundai,i10,168,38278.0,Automatic,first,Petrol,240000.0
Maruti Suzuki,Swift,84,91000.0,Manual,first,Diesel,565000.0
Mercedes-Benz,E-Class,72,38000.0,Automatic,second,Diesel,3750000.0
Chevrolet,Cruze,144,45000.0,Automatic,second,Diesel,563000.0
Maruti Suzuki,Baleno,24,54000.0,Manual,first,Petrol,725000.0
Volvo,XC90,96,102000.0,Automatic,first,Diesel,3799000.0
Toyota,Glanza,24,51321.0,Manual,first,Petrol,625101.0
Tata,Xenon,84,45000.0,Manual,second,Diesel,510000.0
Maruti Suzuki,Celerio,72,45000.0,Automatic,second,Petrol,475000.0
Maruti Suzuki,Ciaz,120,51957.0,Manual,second,Petrol,500000.0
Ford,Ecosport,120,75000.0,Manual,first,Diesel,445000.0
Maruti Suzuki,Swift,48,37540.0,Automatic,first,Petrol,640000.0
Toyota,Fortuner,96,160000.0,Manual,second,Diesel,1575000.0
BMW,5 Series,156,85000.0,Automatic,second,Diesel,650000.0
Renault,Kwid,72,42000.0,Manual,first,Petrol,360000.0
Tata,Nano,132,20000.0,Manual,first,Petrol,85000.0
Ford,Ecosport,108,52000.0,Manual,first,Petrol,525000.0
Maruti Suzuki,Celerio,108,113000.0,Automatic,second,Petrol,340000.0
BMW,3 Series,96,75000.0,Automatic,second,Diesel,1799000.0
Mitsubishi,Lancer,300,225000.0,Manual,second,Diesel,90000.0
Maruti Suzuki,Alto,156,42000.0,Manual,second,Petrol,150000.0
Toyota,Fortuner,60,93000.0,Automatic,first,Diesel,2525000.0
Hyundai,Verna,120,71000.0,Manual,second,Diesel,350000.0
Mercedes-Benz,GL-Class,120,52300.0,Automatic,second,Diesel,2950000.0
Mercedes-Benz,E-Class,144,74000.0,Automatic,first,Diesel,888000.0
Maruti Suzuki,Swift,72,22000.0,Manual,second,Petrol,590000.0
Mercedes-Benz,GLA,96,121000.0,Automatic,second,Diesel,1351000.0
Skoda,Slavia,0,3000.0,Automatic,first,Petrol,1650000.0
BMW,X1,144,62000.0,Automatic,second,Petrol,599000.0
Toyota,Land Cruiser,120,180000.0,Automatic,second,Diesel,4750000.0
MG,Hector,48,80000.0,Automatic,first,Petrol,1250000.0
BMW,X1,84,83000.0,Automatic,first,Diesel,1900000.0
Hyundai,i10,132,56000.0,Manual,second,Petrol,290000.0
BMW,5 Series,156,65000.0,Automatic,second,Diesel,525000.0
Maruti Suzuki,Swift,156,60000.0,Manual,second,Petrol,190000.0
Skoda,Laura,156,71225.0,Manual,second,Petrol,543000.0
Hyundai,Verna,144,68000.0,Manual,second,Petrol,345000.0
Jeep,Compass,84,78600.0,Manual,first,Diesel,1150000.0
Hyundai,Aura,48,53000.0,Manual,first,Petrol,650000.0
Maruti Suzuki,Alto,36,18000.0,Manual,first,Petrol,377000.0
Maruti Suzuki,Swift Dzire,60,25.0,Manual,second,Diesel,420000.0
Tata,Bolt,84,48000.0,Automatic,second,Petrol,220000.0
BMW,3 Series,108,55000.0,Automatic,second,Diesel,2500000.0
Honda,City,72,70000.0,Manual,second,Petrol,595000.0
Ford,Figo,120,89500.0,Manual,second,Diesel,129999.0
Honda,City,156,53000.0,Automatic,first,Petrol,455000.0
Hyundai,i10,84,39000.0,Automatic,second,Petrol,460000.0
Toyota,Etios,108,168000.0,Manual,second,Diesel,425000.0
Hyundai,i20,0,1500.0,Manual,first,Petrol,925000.0
Honda,City,72,76000.0,Automatic,second,Petrol,850000.0
Honda,WRV,84,70000.0,Manual,first,Diesel,650000.0
Maruti Suzuki,Alto,144,32000.0,Manual,second,Petrol,225000.0
Toyota,Etios,72,146000.0,Manual,second,Diesel,595000.0
Hyundai,i10,132,90000.0,Manual,first,Petrol,199000.0
Volkswagen,Polo,72,50000.0,Manual,first,Petrol,395000.0
Hyundai,Elantra,96,85000.0,Automatic,first,Petrol,960000.0
Tata,Nexon,60,36788.0,Automatic,second,Petrol,780000.0
Hyundai,i10,84,79000.0,Manual,second,Diesel,280000.0
Maruti Suzuki,Ciaz,108,79000.0,Manual,first,Diesel,600000.0
Skoda,Superb,72,62000.0,Automatic,first,Diesel,1850000.0
Maruti Suzuki,Swift,60,53000.0,Manual,first,Petrol,500000.0
Toyota,Innova Crysta,72,79000.0,Automatic,first,Diesel,1725000.0
Audi,A4,48,38000.0,Automatic,first,Petrol,2850000.0
Toyota,Innova Crysta,36,43000.0,Automatic,first,Diesel,2100000.0
Honda,City,48,49000.0,Automatic,second,Petrol,1255000.0
Kia,Seltos,48,52000.0,Automatic,first,Petrol,1225000.0
Mahindra,XUV300,24,44000.0,Manual,first,Diesel,810000.0
Mercedes-Benz,M-Class,144,175000.0,Automatic,second,Diesel,1299000.0
Maruti Suzuki,800,216,26500.0,Manual,second,Petrol,125000.0
Mahindra,Scorpio,72,67000.0,Manual,first,Diesel,1230000.0
Hyundai,i20,108,54500.0,Manual,second,Diesel,490000.0
Maruti Suzuki,Swift Dzire,168,121000.0,Manual,first,Diesel,385000.0
Hyundai,Venue,60,68216.0,Manual,second,Petrol,650000.0
Nissan,Terrano,108,78000.0,Manual,first,Diesel,275000.0
Maruti Suzuki,Swift,120,72000.0,Manual,second,Petrol,390000.0
Ford,Figo,168,48000.0,Manual,second,Petrol,140000.0
Renault,Kwid,96,77000.0,Automatic,second,Petrol,195000.0
Toyota,Fortuner,72,158000.0,Automatic,first,Diesel,2900000.0
Tata,Safari,24,42000.0,Manual,first,Diesel,1770000.0
Hyundai,i10,168,78000.0,Manual,second,Petrol,265000.0
Volkswagen,Ameo,72,68533.0,Manual,first,Petrol,515600.0
Renault,Duster,72,83000.0,Automatic,second,Diesel,950000.0
Tata,Indigo,120,190555.0,Manual,second,Diesel,220000.0
Tata,Zest,72,150000.0,Manual,second,Diesel,410000.0
Skoda,Superb,84,138000.0,Automatic,second,Diesel,1900000.0
Toyota,Etios Liva,108,250000.0,Manual,first,Diesel,500000.0
Maruti Suzuki,Swift Dzire,108,59200.0,Manual,second,Petrol,445000.0
Volkswagen,Taigun,24,55000.0,Automatic,second,Petrol,1425000.0
Honda,City,108,53370.0,Automatic,first,Petrol,621000.0
Skoda,Octavia,96,92000.0,Automatic,second,Petrol,800000.0
Kia,Sonet,36,61000.0,Automatic,second,Petrol,795000.0
Tata,Nano,108,23000.0,Automatic,second,Petrol,275000.0
Maruti Suzuki,Wagon-R,180,150000.0,Manual,second,Petrol,150000.0
Toyota,Innova Crysta,60,65000.0,Automatic,first,Diesel,2695000.0
Maruti Suzuki,Wagon-R,96,77000.0,Automatic,second,Petrol,350000.0
Maruti Suzuki,Swift Dzire,168,100000.0,Manual,second,Diesel,160000.0
Maruti Suzuki,Swift,72,80000.0,Automatic,second,Diesel,650000.0
Ford,Ecosport,72,72000.0,Manual,first,Diesel,875000.0
Skoda,Kodiaq,72,92000.0,Automatic,second,Diesel,2945111.0
Audi,A6,36,22000.0,Automatic,first,Petrol,4425000.0
Maruti Suzuki,Ciaz,120,86265.0,Manual,second,Diesel,390000.0
Mahindra,XUV500,120,170000.0,Manual,second,Diesel,385000.0
Maruti Suzuki,Celerio,96,42114.0,Automatic,first,Petrol,395000.0
Hyundai,i10,36,51000.0,Manual,first,Petrol,650000.0
MG,Hector,36,48000.0,Automatic,second,Petrol,1375000.0
Hyundai,i20,12,13000.0,Automatic,first,Petrol,975000.0
Maruti Suzuki,Swift,84,57000.0,Manual,second,Petrol,399500.0
Maruti Suzuki,Alto,156,67000.0,Manual,second,Petrol,155000.0
Ford,Ecosport,84,123000.0,Manual,first,Diesel,675000.0
Maruti Suzuki,Eeco,24,40000.0,Manual,second,Petrol,525000.0
Mini,Cooper Convertible,60,24000.0,Automatic,first,Petrol,4500000.0
Mahindra,Bolero,168,90000.0,Manual,second,Diesel,160000.0
Skoda,Slavia,24,72000.0,Manual,first,Petrol,1189000.0
Mahindra,Scorpio,48,72586.0,Manual,first,Diesel,1440000.0
Toyota,Innova Crysta,132,200000.0,Manual,second,Diesel,610000.0
Maruti Suzuki,Baleno,60,46000.0,Automatic,first,Petrol,649000.0
Mercedes-Benz,C-Class,72,65000.0,Automatic,second,Diesel,2525111.0
Skoda,Superb,120,92000.0,Automatic,second,Petrol,460000.0
Hyundai,i20,108,62000.0,Manual,second,Petrol,360000.0
Land Rover,Discovery,96,76000.0,Automatic,second,Diesel,2060000.0
Mahindra,XUV500,84,114000.0,Manual,second,Diesel,659000.0
Maruti Suzuki,Wagon-R,36,21000.0,Manual,first,Petrol,565000.0
Mercedes-Benz,GLA,0,4700.0,Automatic,first,Petrol,4550000.0
Maruti Suzuki,Swift,48,63110.0,Automatic,first,Petrol,595000.0
Maruti Suzuki,Wagon-R,156,88000.0,Manual,first,Petrol,270000.0
Toyota,Fortuner,24,22310.0,Automatic,first,Diesel,4400000.0
Maruti Suzuki,Swift,72,60000.0,Automatic,second,Petrol,513000.0
Maruti Suzuki,Swift,84,120000.0,Manual,first,Petrol,490000.0
Toyota,Fortuner,60,64000.0,Automatic,first,Diesel,3075000.0
Honda,Amaze,84,75600.0,Manual,first,Petrol,490000.0
Maruti Suzuki,S-Cross,84,75000.0,Manual,first,Diesel,595000.0
Maruti Suzuki,Ertiga,96,92000.0,Manual,first,Petrol,695000.0
Maruti Suzuki,Baleno,72,34184.0,Automatic,second,Petrol,725000.0
Tata,Nexon,60,66800.0,Manual,second,Petrol,650000.0
Toyota,Fortuner,84,83000.0,Automatic,first,Diesel,2650000.0
Maruti Suzuki,800,228,7.0,Manual,second,Petrol,40000.0
Renault,Duster,96,80000.0,Automatic,second,Diesel,425000.0
Hyundai,Creta,60,78000.0,Manual,second,Diesel,815000.0
Chevrolet,Beat,168,77000.0,Manual,second,Petrol,199000.0
BMW,X3,60,63000.0,Automatic,first,Diesel,4151111.0
Mahindra,XUV500,120,74000.0,Manual,second,Diesel,560000.0
Hyundai,Verna,84,47000.0,Automatic,first,Diesel,895000.0
Mahindra,XUV500,132,75000.0,Manual,first,Diesel,410000.0
Nissan,Magnite,12,30000.0,Manual,first,Petrol,560000.0
Maruti Suzuki,Wagon-R,72,19300.0,Manual,first,Petrol,461000.0
Mahindra,Thar,48,65000.0,Automatic,first,Petrol,1310000.0
Tata,Altroz,36,62000.0,Manual,first,Petrol,511000.0
Maruti Suzuki,Baleno,12,13000.0,Automatic,first,Petrol,925000.0
Mercedes-Benz,CLA,84,36250.0,Automatic,second,Petrol,1650000.0
Maruti Suzuki,Ertiga,84,100000.0,Manual,second,Diesel,725000.0
Maruti Suzuki,Wagon-R,132,66000.0,Manual,first,Petrol,310000.0
BMW,X1,60,98000.0,Automatic,first,Diesel,1825000.0
Renault,Duster,96,61500.0,Automatic,first,Diesel,685000.0
Jeep,Compass,72,38000.0,Automatic,first,Petrol,1095000.0
Mercedes-Benz,GL-Class,132,92000.0,Automatic,second,Diesel,2390000.0
Renault,Kwid,84,65563.0,Automatic,second,Petrol,325000.0
Tata,Harrier,24,17800.0,Automatic,first,Diesel,1999999.0
Hyundai,Creta,72,82500.0,Automatic,first,Diesel,795000.0
Hyundai,i10,144,56874.0,Automatic,second,Petrol,270000.0
Hyundai,Xcent,108,27.0,Manual,second,Diesel,199999.0
Nissan,Terrano,120,50000.0,Manual,first,Diesel,575000.0
BMW,X3,96,120000.0,Automatic,first,Diesel,1899999.0
Hyundai,i10,84,78000.0,Manual,second,Diesel,350000.0
Ford,Ecosport,108,80000.0,Manual,second,Diesel,540000.0
Hyundai,i10,96,114399.0,Manual,second,Diesel,485000.0
Maruti Suzuki,A-Star,132,78000.0,Automatic,second,Petrol,295000.0
Kia,Seltos,48,30000.0,Automatic,first,Diesel,1499000.0
Toyota,Vellfire,36,42000.0,Automatic,first,Petrol,8500000.0
Honda,City,84,18110.0,Automatic,second,Petrol,575000.0
Nissan,Micra,84,86000.0,Automatic,second,Petrol,170000.0
Renault,Kwid,84,70000.0,Automatic,first,Petrol,350000.0
Honda,City,108,81000.0,Manual,first,Diesel,540000.0
Tata,Tiago,48,44118.0,Manual,first,Petrol,470000.0
Maruti Suzuki,Celerio,96,45000.0,Automatic,second,Petrol,320000.0
Volkswagen,Polo,72,131000.0,Automatic,second,Petrol,685000.0
Toyota,Fortuner,72,69000.0,Automatic,first,Diesel,2520000.0
Mercedes-Benz,S-Class,120,80000.0,Automatic,second,Diesel,5000000.0
Tata,Tiago,84,73555.0,Manual,second,Petrol,295555.0
Hyundai,Creta,36,60000.0,Manual,second,Diesel,1240000.0
Honda,City,180,88000.0,Manual,second,Petrol,269999.0
Toyota,Innova Crysta,168,71000.0,Manual,second,Diesel,775000.0
Maruti Suzuki,Alto,132,70000.0,Automatic,first,Petrol,180000.0
Maruti Suzuki,Ritz,144,86239.0,Manual,second,Petrol,240000.0
Honda,Amaze,60,52000.0,Manual,first,Petrol,645000.0
Maruti Suzuki,Zen-Estilo,132,70000.0,Manual,first,Petrol,175000.0
Maruti Suzuki,Wagon-R,60,65000.0,Automatic,first,Petrol,450000.0
Hyundai,Verna,48,55000.0,Automatic,second,Petrol,890000.0
Hyundai,Santro,156,75000.0,Manual,first,Petrol,130000.0
Maruti Suzuki,Swift Dzire,60,50000.0,Manual,first,Petrol,465000.0
Maruti Suzuki,Omni,156,106000.0,Manual,second,Petrol,99999.0
Honda,Brio,144,80000.0,Manual,first,Petrol,325000.0
Mini,Cooper Clubman,84,22000.0,Automatic,second,Petrol,2875000.0
Audi,Q3,96,47000.0,Automatic,second,Diesel,1499000.0
Maruti Suzuki,Ertiga,12,52895.0,Manual,first,Petrol,1130000.0
Skoda,Kushaq,24,30000.0,Automatic,first,Petrol,1450000.0
Maruti Suzuki,S-Cross,72,70013.0,Manual,first,Diesel,675000.0
Maruti Suzuki,Baleno,0,9000.0,Manual,first,Petrol,18500.0
Volkswagen,Beetle,168,34000.0,Automatic,second,Petrol,1449000.0
Kia,Seltos,48,46000.0,Manual,first,Petrol,1070000.0
Maruti Suzuki,Alto,216,65789.0,Manual,first,Petrol,69999.0
Mahindra,Thar,108,29000.0,Manual,second,Diesel,670000.0
Toyota,Fortuner,132,105000.0,Automatic,second,Diesel,1690000.0
Mercedes-Benz,GLC,48,47000.0,Automatic,first,Diesel,4900000.0
Volkswagen,Polo,48,45000.0,Manual,first,Petrol,685000.0
Mercedes-Benz,E-Class,108,69000.0,Automatic,second,Diesel,1575000.0
Tata,Nexon,24,44000.0,Automatic,first,Petrol,810000.0
Tata,Nexon,72,14000.0,Manual,second,Petrol,750000.0
Mercedes-Benz,E-Class,156,133000.0,Automatic,second,Diesel,1500000.0
Maruti Suzuki,Swift Dzire,156,68000.0,Manual,first,Petrol,184000.0
BMW,3 Series,108,61000.0,Automatic,second,Diesel,1500000.0
Kia,Seltos,36,97000.0,Manual,first,Petrol,1250000.0
Renault,Kwid,84,65858.0,Manual,second,Petrol,150000.0
Toyota,Fortuner,132,119000.0,Automatic,first,Diesel,1449000.0
Maruti Suzuki,Eeco,120,98000.0,Manual,second,Petrol,260000.0
Honda,City,120,65000.0,Manual,first,Petrol,499999.0
Mercedes-Benz,GLE,84,59000.0,Automatic,second,Petrol,4385000.0
Maruti Suzuki,Vitara-Brezza,84,120000.0,Manual,first,Diesel,630000.0
Maruti Suzuki,Wagon-R,96,65000.0,Manual,second,Petrol,310000.0
BMW,6 Series,60,39000.0,Automatic,first,Petrol,4590000.0
Hyundai,Verna,60,145000.0,Manual,first,Diesel,845000.0
Maruti Suzuki,Swift,60,50000.0,Automatic,second,Petrol,521111.0
BMW,X1,36,35061.0,Automatic,first,Diesel,3249000.0
Tata,Hexa,84,89000.0,Automatic,second,Diesel,949000.0
Toyota,Fortuner,72,75000.0,Manual,second,Diesel,2575000.0
Mercedes-Benz,A-Class,12,3000.0,Automatic,first,Diesel,4000000.0
Maruti Suzuki,Vitara-Brezza,72,59000.0,Manual,second,Diesel,825000.0
Maruti Suzuki,Swift Dzire,144,97000.0,Manual,second,Diesel,395000.0
Audi,A6,108,108000.0,Automatic,second,Diesel,1580000.0
Mahindra,XUV700,24,28581.0,Automatic,first,Petrol,2550000.0
Toyota,Fortuner,132,169000.0,Automatic,first,Diesel,1295000.0
Mahindra,XUV500,72,89000.0,Automatic,second,Diesel,1294000.0
Hyundai,Creta,36,62000.0,Manual,second,Diesel,1390000.0
Volkswagen,Vento,108,60000.0,Automatic,first,Petrol,453000.0
Toyota,Etios Cross,108,60000.0,Manual,first,Petrol,510000.0
Maruti Suzuki,Swift,216,72000.0,Manual,second,Petrol,250000.0
Honda,Amaze,120,53000.0,Automatic,first,Petrol,375000.0
Jaguar,XE,72,75000.0,Automatic,first,Diesel,1950000.0
Hyundai,Santro,180,70000.0,Manual,second,Petrol,99000.0
MG,Astor,0,36000.0,Automatic,first,Petrol,1550000.0
Nissan,Sunny,144,77695.0,Manual,second,Diesel,265000.0
Hyundai,i10,84,47827.0,Automatic,second,Petrol,475000.0
Maruti Suzuki,Ertiga,108,63000.0,Manual,second,Petrol,499000.0
Mercedes-Benz,GLS,48,59000.0,Automatic,second,Diesel,7675000.0
Kia,Seltos,60,61000.0,Automatic,first,Petrol,1049000.0
Maruti Suzuki,Swift,84,65000.0,Manual,first,Petrol,421000.0
Maruti Suzuki,Baleno,84,45000.0,Manual,first,Petrol,474000.0
Mahindra,Bolero,24,45000.0,Manual,first,Diesel,990000.0
Audi,A4,156,86000.0,Automatic,second,Diesel,575000.0
Maruti Suzuki,Wagon-R,48,91000.0,Manual,second,Petrol,524999.0
Chevrolet,Beat,84,70000.0,Manual,second,Petrol,180000.0
Ford,Ecosport,132,75000.0,Manual,first,Diesel,320000.0
Hyundai,i10,168,32308.0,Manual,first,Petrol,210000.0
Honda,City,192,71500.0,Manual,second,Petrol,109000.0
Maruti Suzuki,Ciaz,108,72000.0,Automatic,first,Petrol,535111.0
Hyundai,Eon,144,94000.0,Manual,second,Petrol,150000.0
Kia,Seltos,36,54000.0,Manual,first,Petrol,1190000.0
