Brand,Model,Age,KmDriven,Transmission,Owner,FuelType,Price
Maruti Suzuki,Swift Dzire,96,78000.0,Manual,first,Hybrid/CNG,370000.0
Audi,Q7,108,64000.0,Automatic,first,Diesel,2190000.0
Honda,Jazz,96,86000.0,Manual,first,Diesel,460000.0
Honda,Jazz,132,68000.0,Manual,second,Petrol,225000.0
Mercedes-Benz,C-Class,72,65000.0,Automatic,first,Diesel,2250000.0
Mercedes-Benz,CLA,96,56000.0,Automatic,second,Diesel,2315000.0
Chevrolet,Sail U-VA,168,85000.0,Automatic,second,Hybrid/CNG,50000.0
Hyundai,Venue,60,100000.0,Manual,first,Diesel,865000.0
MG,Hector,48,29000.0,Automatic,first,Petrol,1370000.0
Ford,Endeavour,72,119000.0,Automatic,first,Diesel,2790000.0
Maruti Suzuki,Swift,48,52000.0,Automatic,first,Petrol,625000.0
Ford,Ecosport,84,55000.0,Automatic,second,Hybrid/CNG,625000.0
Maruti Suzuki,WagonR,84,23119.0,Automatic,first,Hybrid/CNG,425000.0
Hyundai,i20,72,42000.0,Manual,second,Petrol,500000.0
Maruti Suzuki,Swift,36,34000.0,Automatic,first,Petrol,790000.0
Ford,Ecosport,72,75000.0,Manual,second,Petrol,645000.0
Maruti Suzuki,Alto,168,110000.0,Manual,first,Petrol,150000.0
Maruti Suzuki,Alto,156,103000.0,Automatic,second,Hybrid/CNG,88000.0
Hyundai,Aura,24,59000.0,Automatic,second,Hybrid/CNG,680000.0
Audi,A4,96,43715.0,Automatic,second,Diesel,1770000.0
Maruti Suzuki,Swift,84,86542.0,Manual,first,Diesel,611000.0
Toyota,Fortuner,72,105000.0,Automatic,second,Diesel,2585000.0
Maruti Suzuki,WagonR,96,55000.0,Automatic,second,Petrol,425000.0
Mahindra,KUV100,96,100000.0,Manual,first,Petrol,400000.0
Maruti Suzuki,Ciaz,84,70000.0,Automatic,first,Petrol,699999.0
Mercedes-Benz,GLA,84,60000.0,Automatic,second,Diesel,1925000.0
Skoda,Rapid,84,96000.0,Manual,second,Diesel,425000.0
Maruti Suzuki,WagonR,120,81000.0,Manual,first,Hybrid/CNG,315000.0
Maruti Suzuki,SX4,156,98000.0,Manual,second,Diesel,235000.0
Nissan,Patrol,156,90000.0,Manual,second,Hybrid/CNG,150000.0
Kia,Seltos,36,48500.0,Automatic,first,Diesel,1725000.0
Maruti Suzuki,Swift,24,15000.0,Automatic,first,Petrol,700000.0
Skoda,Rapid,96,67000.0,Automatic,first,Diesel,721000.0
Hyundai,Aura,12,70000.0,Automatic,first,Hybrid/CNG,220000.0
BMW,X1,60,60000.0,Automatic,first,Diesel,2300000.0
Mahindra,Bolero,36,88200.0,Manual,first,Diesel,820000.0
Maruti Suzuki,WagonR,72,48000.0,Automatic,first,Petrol,448000.0
Toyota,Innova,12,18500.0,Automatic,first,Hybrid/CNG,3585000.0
Honda,City,120,84000.0,Manual,second,Petrol,455000.0
Toyota,Urban Cruiser Hyryder,24,29000.0,Automatic,first,Hybrid/CNG,1750000.0
BMW,3 Series,48,44500.0,Automatic,first,Diesel,3790000.0
Ford,Endeavour,96,91000.0,Manual,second,Diesel,1890000.0
Tata,Punch ,12,30000.0,Automatic,first,Diesel,350000.0
Hyundai,i10,132,105000.0,Manual,first,Petrol,315000.0
Mahindra,KUV100,84,54560.0,Manual,second,Diesel,355000.0
Mahindra,Bolero,132,148000.0,Manual,second,Diesel,610000.0
Maruti Suzuki,Zen-Estilo,204,97000.0,Manual,first,Petrol,139000.0
Hyundai,Verna,204,51000.0,Manual,second,Petrol,225000.0
Honda,City,192,119000.0,Automatic,second,Hybrid/CNG,149000.0
Toyota,Innova,48,32000.0,Automatic,first,Diesel,1700000.0
Ford,Ecosport,96,69000.0,Manual,first,Diesel,501000.0
Land Rover,Range Rover Evoque,120,58000.0,Automatic,second,Diesel,1790000.0
Honda,Civic,204,120000.0,Automatic,second,Hybrid/CNG,145000.0
Hyundai,i10,156,78600.0,Manual,second,Petrol,155000.0
Mercedes-Benz,GL-Class,132,77000.0,Automatic,second,Diesel,2250000.0
Hyundai,Accent,240,85000.0,Manual,second,Petrol,139000.0
Maruti Suzuki,Swift Dzire,48,10000.0,Automatic,first,Hybrid/CNG,620000.0
Hyundai,i10,24,58000.0,Manual,first,Petrol,600000.0
Mercedes-Benz,A-Class,120,85000.0,Automatic,second,Diesel,825000.0
Maruti Suzuki,Swift,96,85000.0,Manual,second,Petrol,480000.0
BMW,X3,120,136000.0,Automatic,second,Diesel,1600000.0
Honda,CRV,120,87000.0,Automatic,second,Petrol,621000.0
Land Rover,Discovery,96,43000.0,Automatic,second,Petrol,2600000.0
BMW,5 Series,60,47000.0,Automatic,second,Diesel,2500000.0
Maruti Suzuki,WagonR,24,23000.0,Manual,first,Hybrid/CNG,599000.0
Maruti Suzuki,Alto,60,60000.0,Manual,second,Petrol,375000.0
Hyundai,Aura,36,34300.0,Manual,first,Hybrid/CNG,705000.0
Hyundai,Creta,60,71000.0,Manual,first,Diesel,875000.0
Kia,Seltos,48,58000.0,Automatic,second,Petrol,1290000.0
Maruti Suzuki,Ertiga,96,80000.0,Manual,second,Hybrid/CNG,689999.0
Mercedes-Benz,GL-Class,132,94000.0,Automatic,second,Diesel,2100000.0
Maruti Suzuki,Baleno,60,46000.0,Manual,second,Petrol,510000.0
Maruti Suzuki,Swift Dzire,120,80000.0,Manual,second,Diesel,485000.0
Maruti Suzuki,Swift Dzire,120,82000.0,Manual,first,Diesel,365000.0
Hyundai,i10,156,140000.0,Automatic,second,Hybrid/CNG,140000.0
Chevrolet,Optra,156,72000.0,Manual,second,Hybrid/CNG,199000.0
Maruti Suzuki,XL6,36,63900.0,Automatic,first,Petrol,999000.0
Skoda,Rapid,108,51000.0,Manual,second,Petrol,350000.0
Toyota,Fortuner,60,150000.0,Automatic,first,Diesel,2750000.0
Maruti Suzuki,WagonR,132,78000.0,Manual,second,Hybrid/CNG,299999.0
Renault,Kwid,84,58097.0,Manual,first,Petrol,355000.0
Hyundai,Xcent,60,85000.0,Manual,second,Diesel,510000.0
Audi,Q3,72,55100.0,Automatic,second,Diesel,1400000.0
Jeep,Wrangler,12,10000.0,Automatic,first,Petrol,6400000.0
Datsun,GO,96,100200.0,Automatic,second,Hybrid/CNG,160000.0
Maruti Suzuki,Eeco,24,16000.0,Manual,first,Hybrid/CNG,620000.0
Maruti Suzuki,WagonR,60,68000.0,Manual,second,Hybrid/CNG,475000.0
Maruti Suzuki,Ertiga,108,65000.0,Automatic,second,Hybrid/CNG,560000.0
Hyundai,i10,84,31003.0,Automatic,second,Petrol,540000.0
Hyundai,Santro,132,54000.0,Manual,second,Hybrid/CNG,280000.0
Maruti Suzuki,WagonR,84,150000.0,Automatic,second,Hybrid/CNG,230000.0
Maruti Suzuki,Swift,168,150000.0,Automatic,second,Hybrid/CNG,110000.0
Honda,City,204,68000.0,Manual,first,Petrol,149000.0
Maruti Suzuki,SX4,156,91000.0,Automatic,second,Hybrid/CNG,240000.0
Mercedes-Benz,S-Class,12,22000.0,Automatic,first,Diesel,13800000.0
Maruti Suzuki,SX4,204,100000.0,Manual,second,Hybrid/CNG,98000.0
Maruti Suzuki,WagonR,96,78000.0,Automatic,second,Hybrid/CNG,240000.0
Maruti Suzuki,Swift Dzire,108,61000.0,Manual,second,Diesel,499000.0
Maruti Suzuki,Baleno,84,70000.0,Manual,first,Petrol,670000.0
Hyundai,Creta,60,70500.0,Automatic,first,Diesel,1475000.0
Maruti Suzuki,Ritz,108,66000.0,Manual,second,Petrol,350000.0
Hyundai,i10,180,104000.0,Automatic,second,Hybrid/CNG,225000.0
Maruti Suzuki,Swift,132,80000.0,Manual,first,Hybrid/CNG,390000.0
Mini,Cooper S,12,4000.0,Automatic,first,Petrol,5500000.0
Mahindra,Scorpio,108,89000.0,Manual,second,Diesel,1065000.0
Chevrolet,Beat,144,81000.0,Manual,first,Diesel,153000.0
Maruti Suzuki,XL6,12,19500.0,Automatic,first,Petrol,1375000.0
Honda,Jazz,72,32000.0,Manual,second,Petrol,550000.0
Maruti Suzuki,WagonR,48,56000.0,Manual,first,Hybrid/CNG,451000.0
Hyundai,Creta,72,82000.0,Automatic,second,Diesel,1085000.0
Hyundai,Creta,96,78000.0,Manual,second,Petrol,675000.0
Hyundai,i20,60,46000.0,Automatic,second,Hybrid/CNG,725000.0
Volkswagen,Vento,96,76000.0,Manual,second,Diesel,285000.0
Kia,Carnival,48,50000.0,Automatic,first,Diesel,3200000.0
MG,Hector,48,46450.0,Automatic,first,Petrol,1550000.0
Tata,Tiago,0,17282.0,Manual,first,Hybrid/CNG,675000.0
Fiat,Punto,108,89000.0,Manual,second,Diesel,415000.0
Hyundai,i10,12,7000.0,Manual,first,Petrol,825000.0
Maruti Suzuki,Celerio,108,111000.0,Manual,first,Hybrid/CNG,350000.0
Maruti Suzuki,Swift,156,190000.0,Manual,first,Diesel,365000.0
Tata,Zest,120,131000.0,Automatic,first,Diesel,280000.0
BMW,X3,132,123872.0,Manual,first,Diesel,1150000.0
Maruti Suzuki,Swift,144,23200.0,Manual,second,Petrol,325000.0
Skoda,Superb,96,99000.0,Automatic,first,Petrol,1185000.0
Toyota,Etios Liva,132,83000.0,Manual,second,Diesel,395000.0
Skoda,Superb,168,29309.0,Automatic,second,Petrol,250000.0
Maruti Suzuki,Baleno,72,122289.0,Automatic,second,Petrol,574000.0
Skoda,Rapid,36,19121.0,Automatic,first,Petrol,1095000.0
Datsun,Redi GO,108,18000.0,Manual,first,Petrol,189000.0
Maruti Suzuki,Ritz,156,75000.0,Manual,first,Diesel,311000.0
BMW,X1,48,30000.0,Automatic,first,Petrol,3325000.0
Honda,Jazz,72,93000.0,Automatic,first,Hybrid/CNG,535000.0
Honda,City,108,40000.0,Manual,second,Hybrid/CNG,485000.0
Mahindra,Xylo,144,16400.0,Automatic,second,Diesel,131000.0
Skoda,Kushaq,24,8000.0,Automatic,first,Petrol,1290000.0
Maruti Suzuki,Celerio,36,32.0,Automatic,first,Hybrid/CNG,450000.0
Renault,Duster,72,83000.0,Automatic,second,Diesel,920000.0
Tata,Tigor,0,4300.0,Automatic,first,Hybrid/CNG,1050000.0
Toyota,Camry,96,130000.0,Automatic,first,Hybrid/CNG,1275000.0
Honda,City,72,44902.0,Automatic,second,Petrol,699000.0
Toyota,Corolla,84,103000.0,Automatic,first,Petrol,1049000.0
Hyundai,i10,120,75000.0,Manual,second,Petrol,385000.0
Maruti Suzuki,SX4,156,19000.0,Manual,first,Petrol,220000.0
Maruti Suzuki,XL6,60,35000.0,Manual,second,Petrol,990000.0
Maruti Suzuki,WagonR,156,101110.0,Automatic,second,Hybrid/CNG,120000.0
Tata,Harrier,60,82000.0,Manual,first,Diesel,949000.0
Maruti Suzuki,WagonR,96,89000.0,Automatic,first,Petrol,460000.0
Toyota,Innova,72,110000.0,Automatic,first,Diesel,1700000.0
Honda,City,108,94000.0,Manual,first,Petrol,500000.0
Maruti Suzuki,Swift Dzire,36,68000.0,Manual,first,Hybrid/CNG,665000.0
Maruti Suzuki,WagonR,144,137000.0,Automatic,second,Hybrid/CNG,270000.0
Tata,Indigo,108,92000.0,Manual,second,Diesel,195000.0
Maruti Suzuki,Grand Vitara,0,13400.0,Automatic,first,Hybrid/CNG,2045000.0
Volkswagen,Jetta,120,58000.0,Automatic,second,Diesel,489000.0
Kia,Sonet,48,50000.0,Manual,first,Petrol,740000.0
Honda,BRV,96,55000.0,Automatic,second,Petrol,750000.0
Honda,WRV,84,61000.0,Manual,first,Petrol,700000.0
Hyundai,Santro,144,78000.0,Manual,first,Hybrid/CNG,160000.0
Tata,Tigor,60,52600.0,Automatic,first,Hybrid/CNG,685000.0
Renault,Kwid,84,55000.0,Automatic,first,Petrol,345000.0
Hyundai,i20,96,97400.0,Manual,second,Petrol,585000.0
Maruti Suzuki,Eeco,36,52000.0,Manual,second,Petrol,395000.0
Maruti Suzuki,Swift Dzire,156,59000.0,Manual,second,Hybrid/CNG,245000.0
Hyundai,Aura,48,41000.0,Manual,second,Hybrid/CNG,645001.0
Mahindra,Bolero,84,70000.0,Manual,first,Diesel,699939.0
Hyundai,i20,96,88700.0,Manual,second,Petrol,370000.0
Honda,CRV,204,91000.0,Automatic,first,Hybrid/CNG,251000.0
Honda,Amaze,36,3900.0,Manual,second,Petrol,660000.0
Mahindra,XUV500,96,86000.0,Automatic,second,Diesel,770000.0
BMW,3 Series,132,85000.0,Automatic,second,Diesel,1075000.0
Maruti Suzuki,Alto,120,100080.0,Automatic,second,Hybrid/CNG,185000.0
Toyota,Innova,84,60989.0,Manual,second,Diesel,1850000.0
Hyundai,i10,108,58000.0,Manual,second,Petrol,315000.0
Ford,Ecosport,120,83000.0,Manual,second,Diesel,525000.0
Maruti Suzuki,Celerio,48,65000.0,Manual,second,Hybrid/CNG,369000.0
Maruti Suzuki,Baleno,36,29000.0,Manual,first,Petrol,690000.0
Maruti Suzuki,Jimny,12,521.0,Manual,first,Petrol,1435000.0
Honda,City,144,63000.0,Automatic,first,Hybrid/CNG,425000.0
Renault,Duster,108,80000.0,Manual,second,Diesel,349991.0
Volkswagen,Jetta,132,76000.0,Manual,first,Diesel,760000.0
Land Rover,Discovery,72,28847.0,Automatic,first,Diesel,4175000.0
Toyota,Innova,0,0.0,Automatic,first,Petrol,1977000.0
Maruti Suzuki,Alto,204,85000.0,Manual,second,Petrol,98000.0
Hyundai,Verna,12,23000.0,Automatic,first,Petrol,1560000.0
Honda,City,108,100000.0,Automatic,second,Hybrid/CNG,500000.0
Honda,Brio,108,89000.0,Manual,second,Hybrid/CNG,240000.0
Maruti Suzuki,S-Presso,12,13000.0,Manual,first,Hybrid/CNG,499000.0
Maruti Suzuki,Swift Dzire,168,50000.0,Manual,second,Petrol,385000.0
Maruti Suzuki,Swift,96,88000.0,Manual,first,Petrol,430000.0
Maruti Suzuki,A-Star,132,73000.0,Automatic,second,Petrol,200000.0
Maruti Suzuki,Omni,72,24000.0,Manual,first,Petrol,364000.0
Maruti Suzuki,Ciaz,108,90590.0,Manual,first,Petrol,499000.0
Chevrolet,Sail,132,82000.0,Manual,second,Petrol,160000.0
Hyundai,i10,168,55000.0,Automatic,second,Hybrid/CNG,72000.0
Mahindra,Scorpio,120,78525.0,Manual,first,Diesel,570000.0
Toyota,Innova,12,19000.0,Automatic,first,Hybrid/CNG,2900000.0
Maruti Suzuki,WagonR,96,150000.0,Automatic,first,Hybrid/CNG,180000.0
Maruti Suzuki,Ertiga,36,29500.0,Manual,first,Hybrid/CNG,1180000.0
Maruti Suzuki,Alto,60,37000.0,Manual,second,Hybrid/CNG,345000.0
Hyundai,Verna,132,74000.0,Manual,second,Hybrid/CNG,435000.0
Hyundai,i20,156,140000.0,Manual,first,Hybrid/CNG,259000.0
Hyundai,Eon,144,91000.0,Manual,first,Petrol,220000.0
Maruti Suzuki,Eeco,72,83200.0,Manual,second,Hybrid/CNG,325000.0
Force Motors,Gurkha,0,7000.0,Manual,first,Diesel,1675000.0
Maruti Suzuki,Ritz,132,60424.0,Manual,second,Hybrid/CNG,200000.0
Hyundai,Venue,132,18000.0,Manual,first,Diesel,1390000.0
Hyundai,Creta,48,45000.0,Automatic,second,Diesel,1850000.0
Ford,Aspire,96,89000.0,Manual,first,Diesel,385000.0
Toyota,Innova,48,62000.0,Manual,first,Diesel,2645000.0
Maruti Suzuki,WagonR,96,57000.0,Automatic,second,Hybrid/CNG,345000.0
Ford,Ecosport,72,86000.0,Manual,second,Diesel,790000.0
Toyota,Glanza,36,21000.0,Automatic,first,Petrol,850000.0
Maruti Suzuki,Ciaz,120,158000.0,Manual,second,Diesel,480000.0
Hyundai,Accent,144,139000.0,Manual,second,Petrol,131000.0
Maruti Suzuki,Ertiga,96,99000.0,Manual,second,Hybrid/CNG,689000.0
MG,Hector,48,79000.0,Manual,first,Diesel,1540000.0
Ford,Endeavour,60,76000.0,Automatic,first,Diesel,2650000.0
Mahindra,Bolero,132,100003.0,Manual,second,Diesel,395000.0
BMW,X1,84,38000.0,Automatic,first,Diesel,2550000.0
Maruti Suzuki,Swift Dzire,108,300.0,Automatic,second,Hybrid/CNG,315000.0
Honda,City,156,52000.0,Automatic,second,Petrol,310000.0
Maruti Suzuki,Swift,132,86000.0,Manual,second,Petrol,475000.0
Toyota,Innova,48,70000.0,Automatic,first,Diesel,1650000.0
Mercedes-Benz,GLC,84,71000.0,Automatic,first,Petrol,3690000.0
Maruti Suzuki,Alto,12,11200.0,Manual,first,Petrol,410000.0
Maruti Suzuki,Ertiga,96,63000.0,Manual,first,Hybrid/CNG,695000.0
Mahindra,Thar,12,4400.0,Automatic,second,Petrol,1350000.0
Maruti Suzuki,Baleno,72,110000.0,Manual,first,Diesel,590000.0
Renault,Kwid,84,30877.0,Automatic,second,Hybrid/CNG,265000.0
Toyota,Glanza,12,24000.0,Automatic,first,Petrol,850000.0
Maruti Suzuki,Celerio,96,70000.0,Automatic,second,Hybrid/CNG,380000.0
Renault,Triber,24,18000.0,Manual,first,Hybrid/CNG,695000.0
Honda,Jazz,96,60000.0,Automatic,second,Petrol,615000.0
BMW,X3,144,80000.0,Automatic,second,Diesel,1025000.0
Hyundai,i20,168,60000.0,Manual,first,Petrol,320000.0
Mercedes-Benz,GLC,84,68000.0,Automatic,first,Petrol,3699000.0
Hyundai,Accent,72,200000.0,Automatic,first,Hybrid/CNG,225000.0
Maruti Suzuki,800,312,98000.0,Manual,second,Petrol,41000.0
Jeep,Wrangler,24,15000.0,Automatic,first,Petrol,5800000.0
Maruti Suzuki,Baleno,96,62000.0,Automatic,second,Petrol,582000.0
Volkswagen,Polo,96,105000.0,Automatic,second,Petrol,650000.0
Maruti Suzuki,Baleno,36,55000.0,Manual,first,Petrol,575000.0
Tata,Harrier,48,73000.0,Manual,first,Diesel,1149000.0
Maruti Suzuki,Ertiga,12,69000.0,Automatic,first,Hybrid/CNG,450000.0
Mahindra,Scorpio,12,28000.0,Automatic,first,Diesel,2450000.0
Maruti Suzuki,Ignis,60,25000.0,Automatic,first,Petrol,432000.0
BMW,3 Series,96,110000.0,Automatic,second,Diesel,2000000.0
Mercedes-Benz,GLA,96,78000.0,Automatic,second,Petrol,1650000.0
Maruti Suzuki,S-Cross,108,87000.0,Manual,first,Diesel,545000.0
Hyundai,Exter,0,3500.0,Automatic,first,Hybrid/CNG,905000.0
Mahindra,Scorpio,168,190000.0,Manual,second,Diesel,200000.0
BMW,X1,84,55000.0,Automatic,first,Diesel,1500000.0
Maruti Suzuki,S-Cross,72,32000.0,Manual,first,Diesel,675000.0
Maruti Suzuki,Celerio,96,14123.0,Automatic,second,Hybrid/CNG,313131.0
Maruti Suzuki,Alto,96,60000.0,Manual,first,Petrol,275000.0
Tata,Nano,108,51500.0,Manual,second,Petrol,125000.0
Chevrolet,Beat,84,75000.0,Manual,second,Diesel,175000.0
Maruti Suzuki,Eeco,72,72000.0,Automatic,first,Hybrid/CNG,350000.0
Hyundai,Aura,24,64000.0,Manual,first,Hybrid/CNG,690000.0
Maruti Suzuki,Ritz,156,77000.0,Manual,second,Hybrid/CNG,160000.0
Maruti Suzuki,WagonR,84,140000.0,Manual,first,Hybrid/CNG,200000.0
Honda,Civic,192,10.0,Automatic,first,Hybrid/CNG,495000.0
Skoda,Rapid,36,63000.0,Manual,first,Petrol,995000.0
Maruti Suzuki,Ritz,168,41258.0,Manual,second,Petrol,139000.0
Honda,City,240,130000.0,Automatic,second,Hybrid/CNG,140000.0
Hyundai,Santro,156,76000.0,Manual,second,Hybrid/CNG,135000.0
Maruti Suzuki,WagonR,48,52300.0,Manual,first,Hybrid/CNG,445000.0
Maruti Suzuki,Vitara-Brezza,60,48500.0,Automatic,first,Diesel,975000.0
Honda,Civic,180,102000.0,Automatic,second,Hybrid/CNG,150000.0
Hyundai,Verna,72,78000.0,Automatic,first,Hybrid/CNG,745000.0
Maruti Suzuki,Ertiga,132,68000.0,Manual,second,Hybrid/CNG,565000.0
Hyundai,Santro,132,89288.0,Manual,first,Hybrid/CNG,160000.0
Toyota,Innova,12,11000.0,Automatic,first,Hybrid/CNG,3975000.0
Renault,Kwid,96,69000.0,Manual,second,Hybrid/CNG,210000.0
Maruti Suzuki,Swift,36,59000.0,Automatic,first,Hybrid/CNG,750000.0
Hyundai,i10,84,72000.0,Manual,first,Hybrid/CNG,490000.0
Mahindra,Thar,12,18000.0,Automatic,first,Diesel,1325000.0
Maruti Suzuki,Alto,144,76000.0,Manual,second,Petrol,225000.0
Jeep,Compass,72,55000.0,Manual,second,Diesel,1080000.0
Ford,Ecosport,108,112000.0,Manual,first,Diesel,485000.0
Hyundai,i10,108,64000.0,Manual,first,Hybrid/CNG,325000.0
Hyundai,i20,72,81000.0,Manual,first,Diesel,730000.0
Hyundai,Creta,96,72300.0,Manual,first,Diesel,825000.0
Honda,Brio,120,149000.0,Automatic,second,Petrol,550000.0
Toyota,Fortuner,12,18500.0,Automatic,first,Diesel,4500000.0
Tata,Safari,24,31000.0,Automatic,second,Diesel,1960000.0
Maruti Suzuki,WagonR,60,48055.0,Manual,first,Petrol,535000.0
Maruti Suzuki,Celerio,60,75000.0,Manual,first,Hybrid/CNG,460000.0
Hyundai,i10,36,87500.0,Manual,first,Hybrid/CNG,575000.0
Jaguar,XF,132,65000.0,Automatic,first,Diesel,1491000.0
Mercedes-Benz,GLA,96,36000.0,Automatic,second,Diesel,985000.0
Maruti Suzuki,Swift,96,65000.0,Manual,first,Diesel,445000.0
Maruti Suzuki,WagonR,84,57099.0,Automatic,first,Hybrid/CNG,465000.0
Tata,Punch,36,46000.0,Manual,first,Petrol,725000.0
Toyota,Fortuner,168,154000.0,Manual,second,Diesel,975000.0
Tata,Tigor,12,18000.0,Manual,first,Hybrid/CNG,751000.0
Maruti Suzuki,Eeco,108,114000.0,Automatic,first,Hybrid/CNG,195000.0
Volkswagen,Taigun,12,8000.0,Automatic,first,Petrol,1440000.0
Maruti Suzuki,Swift,192,92000.0,Manual,second,Diesel,280000.0
Hyundai,Santro,204,86750.0,Manual,second,Petrol,165000.0
Maruti Suzuki,WagonR,72,74000.0,Automatic,second,Hybrid/CNG,430000.0
Maruti Suzuki,Swift Dzire,36,51000.0,Manual,first,Hybrid/CNG,565000.0
Ford,Ecosport,84,152000.0,Manual,second,Diesel,600000.0
Volkswagen,Vento,84,85000.0,Automatic,first,Petrol,595000.0
Maruti Suzuki,Swift Dzire,0,1234.0,Automatic,first,Hybrid/CNG,150000.0
Hyundai,Santro,132,100000.0,Automatic,first,Hybrid/CNG,190000.0
Honda,Brio,120,149500.0,Automatic,second,Petrol,450000.0
Renault,Kwid,96,51000.0,Automatic,second,Petrol,259999.0
Maruti Suzuki,Eeco,96,75000.0,Automatic,second,Hybrid/CNG,300000.0
Mahindra,Xylo,96,240000.0,Manual,second,Diesel,550000.0
Maruti Suzuki,Ciaz,72,49000.0,Manual,second,Petrol,585000.0
Jeep,Compass,72,39000.0,Manual,second,Diesel,1250000.0
Maruti Suzuki,WagonR,84,25122.0,Manual,first,Petrol,415000.0
Kia,Sonet,36,35000.0,Automatic,first,Hybrid/CNG,899000.0
Maruti Suzuki,Ciaz,96,42000.0,Manual,second,Hybrid/CNG,625000.0
Tata,Manza,168,2010.0,Manual,first,Hybrid/CNG,155000.0
Honda,Civic,144,85380.0,Automatic,second,Hybrid/CNG,235000.0
Volkswagen,Vento,96,65000.0,Manual,first,Diesel,490000.0
Honda,Accord,132,89000.0,Automatic,second,Petrol,445000.0
Maruti Suzuki,Eeco,0,1300.0,Automatic,first,Hybrid/CNG,750000.0
Lexus,ES,12,6000.0,Automatic,first,Petrol,6950000.0
Maruti Suzuki,Celerio,0,8000.0,Manual,first,Petrol,630000.0
Hyundai,Eon,96,86000.0,Manual,second,Petrol,222000.0
Volkswagen,Vento,108,53000.0,Manual,second,Diesel,550000.0
Maruti Suzuki,Ignis,84,53402.0,Manual,second,Petrol,490000.0
Maruti Suzuki,Ertiga,60,65000.0,Manual,first,Diesel,1300000.0
Honda,City,192,119000.0,Automatic,second,Hybrid/CNG,145800.0
Maruti Suzuki,Eeco,72,57000.0,Manual,second,Hybrid/CNG,425000.0
Honda,City,168,70000.0,Automatic,second,Hybrid/CNG,300000.0
Renault,Duster,72,55156.0,Automatic,second,Petrol,625000.0
MG,Hector,36,37000.0,Automatic,second,Petrol,1695000.0
Honda,Amaze,120,92000.0,Manual,first,Diesel,385000.0
Maruti Suzuki,Swift,156,110000.0,Manual,second,Diesel,395000.0
Ford,Ecosport,84,55000.0,Automatic,second,Hybrid/CNG,615000.0
Toyota,Fortuner,84,52000.0,Automatic,first,Diesel,1800000.0
Hyundai,i20,132,60000.0,Manual,second,Petrol,285000.0
Maruti Suzuki,WagonR,144,87000.0,Manual,first,Hybrid/CNG,271000.0
Hyundai,i10,84,82000.0,Automatic,second,Hybrid/CNG,380000.0
Jaguar,F-Pace,48,42000.0,Automatic,second,Petrol,4100000.0
Toyota,Innova,60,210000.0,Manual,second,Diesel,1925000.0
Hyundai,i10,84,42568.0,Manual,first,Petrol,410000.0
Ford,Aspire,96,89000.0,Manual,first,Diesel,375000.0
Hyundai,Creta,96,89600.0,Automatic,second,Petrol,785000.0
Renault,Kwid,96,1.0,Manual,second,Petrol,199999.0
Hyundai,Creta,84,96000.0,Manual,second,Diesel,1050000.0
Land Rover,Discovery,96,100000.0,Automatic,second,Diesel,3999999.0
Maruti Suzuki,SX4,156,70680.0,Manual,second,Hybrid/CNG,175000.0
Maruti Suzuki,SX4,192,135000.0,Manual,second,Hybrid/CNG,125000.0
Hyundai,i10,168,82000.0,Manual,second,Petrol,210000.0
Skoda,Rapid,144,76500.0,Manual,second,Diesel,435000.0
Maruti Suzuki,Alto,144,71000.0,Manual,first,Hybrid/CNG,190000.0
Mahindra,Scorpio,0,28000.0,Automatic,first,Diesel,2025000.0
Hyundai,i10,132,61000.0,Manual,first,Petrol,350000.0
Maruti Suzuki,WagonR,108,58406.0,Manual,second,Hybrid/CNG,315000.0
Maruti Suzuki,800,360,70120.0,Automatic,second,Petrol,35000.0
Maruti Suzuki,Ertiga,84,74000.0,Manual,first,Hybrid/CNG,675000.0
Hyundai,Venue,60,25000.0,Automatic,first,Diesel,799999.0
Maruti Suzuki,S-Presso,12,8500.0,Manual,second,Petrol,425000.0
Mahindra,Scorpio,156,48529.0,Manual,second,Diesel,360000.0
Maruti Suzuki,WagonR,96,125000.0,Automatic,first,Hybrid/CNG,315000.0
Mahindra,TUV300,96,60000.0,Automatic,second,Diesel,450000.0
Hyundai,i10,168,57000.0,Manual,second,Petrol,225000.0
Tata,Harrier,60,78000.0,Manual,first,Diesel,1025000.0
Volkswagen,Polo,36,35000.0,Automatic,second,Petrol,1190000.0
Hyundai,i10,120,63000.0,Manual,second,Petrol,350000.0
Honda,Amaze,72,52000.0,Automatic,first,Petrol,649999.0
Nissan,Magnite,36,35000.0,Manual,first,Petrol,510000.0
Ford,Figo,120,75000.0,Manual,first,Petrol,320000.0
Maruti Suzuki,Ertiga,96,65000.0,Manual,second,Hybrid/CNG,689000.0
Chevrolet,Beat,108,133000.0,Manual,second,Hybrid/CNG,120000.0
Maruti Suzuki,Alto,180,36000.0,Manual,second,Petrol,159000.0
Mahindra,Scorpio,24,75243.0,Manual,first,Diesel,1495000.0
Honda,WRV,36,69000.0,Manual,first,Diesel,990000.0
Jaguar,XF,120,12500.0,Automatic,second,Diesel,1690000.0
Maruti Suzuki,Alto,84,84000.0,Automatic,second,Petrol,245000.0
Lexus,ES,24,38000.0,Automatic,second,Hybrid/CNG,6600000.0
Toyota,Innova,96,180000.0,Automatic,second,Diesel,1828000.0
Maruti Suzuki,Ertiga,72,58000.0,Manual,first,Hybrid/CNG,801000.0
Hyundai,Santro,108,30.0,Automatic,second,Hybrid/CNG,195000.0
